kind,name,file,detail
"lib","intelligence/bids.ts","src/lib/intelligence/bids.ts","367"
"lib","intelligence/import.ts","src/lib/intelligence/import.ts","43"
"lib","intelligence/index.ts","src/lib/intelligence/index.ts","107"
"lib","intelligence/summarize.ts","src/lib/intelligence/summarize.ts","145"
"lib","jobs/boss.ts","src/lib/jobs/boss.ts","160"
"lib","jobs/queues.ts","src/lib/jobs/queues.ts","72"
"lib","jobs/shutdown.ts","src/lib/jobs/shutdown.ts","22"
"lib","jobs/workers.ts","src/lib/jobs/workers.ts","213"
"lib","llm/client.ts","src/lib/llm/client.ts","89"
"lib","llm/tasks.ts","src/lib/llm/tasks.ts","109"
"lib","log.ts","src/lib/log.ts","100"
"lib","match/access.ts","src/lib/match/access.ts","256"
"lib","match/bin.ts","src/lib/match/bin.ts","719"
"lib","match/brands.ts","src/lib/match/brands.ts","144"
"lib","match/component.ts","src/lib/match/component.ts","48"
"lib","match/constraints.ts","src/lib/match/constraints.ts","126"
"lib","match/embeddings.ts","src/lib/match/embeddings.ts","200"
"lib","match/grading.ts","src/lib/match/grading.ts","209"
"lib","match/line.ts","src/lib/match/line.ts","52"
"lib","match/score.ts","src/lib/match/score.ts","216"
"lib","money.ts","src/lib/money.ts","157"
"lib","notifications/deliver.ts","src/lib/notifications/deliver.ts","78"
"lib","notifications/index.ts","src/lib/notifications/index.ts","212"
"lib","notifications/kinds.ts","src/lib/notifications/kinds.ts","3"
"lib","observability/alerts.ts","src/lib/observability/alerts.ts","138"
"lib","observability/metrics.ts","src/lib/observability/metrics.ts","100"
"lib","pdf/documents.ts","src/lib/pdf/documents.ts","193"
"lib","pdf/index.ts","src/lib/pdf/index.ts","90"
"lib","pipeline/resolve.ts","src/lib/pipeline/resolve.ts","242"
"lib","pipeline/run.ts","src/lib/pipeline/run.ts","664"
"lib","pricing/policy-model.ts","src/lib/pricing/policy-model.ts","116"
"lib","pricing/policy.ts","src/lib/pricing/policy.ts","65"
"lib","pricing/recommend.ts","src/lib/pricing/recommend.ts","220"
"lib","proposals/drift.ts","src/lib/proposals/drift.ts","134"
"lib","proposals/economics.ts","src/lib/proposals/economics.ts","134"
"lib","proposals/export.ts","src/lib/proposals/export.ts","62"
"lib","proposals/outcome.ts","src/lib/proposals/outcome.ts","67"
"lib","proposals/service.ts","src/lib/proposals/service.ts","415"
"lib","requests.ts","src/lib/requests.ts","44"
"lib","retention.ts","src/lib/retention.ts","164"
"lib","secrets.ts","src/lib/secrets.ts","199"
"lib","security/headers.ts","src/lib/security/headers.ts","64"
"lib","security/ratelimit.ts","src/lib/security/ratelimit.ts","108"
"lib","serialize.ts","src/lib/serialize.ts","25"
"lib","settings.ts","src/lib/settings.ts","68"
"lib","sheets/csv.ts","src/lib/sheets/csv.ts","38"
"lib","sheets/google.ts","src/lib/sheets/google.ts","192"
"lib","tax/avatax.ts","src/lib/tax/avatax.ts","59"
"lib","tax/index.ts","src/lib/tax/index.ts","156"
"lib","tax/manual.ts","src/lib/tax/manual.ts","27"
"lib","tax/types.ts","src/lib/tax/types.ts","38"
"lib","tenancy.ts","src/lib/tenancy.ts","36"
"lib","xref/equivalence.ts","src/lib/xref/equivalence.ts","3"
"lib","xref/governance.ts","src/lib/xref/governance.ts","105"
"lib","xref/learning.ts","src/lib/xref/learning.ts","115"
"script","scripts/benchmark.ts","scripts/benchmark.ts",""
"script","scripts/catalog-hygiene.ts","scripts/catalog-hygiene.ts",""
"script","scripts/check-enterprise.ts","scripts/check-enterprise.ts",""
"script","scripts/check.ts","scripts/check.ts",""
"script","scripts/db-preflight.ts","scripts/db-preflight.ts",""
"script","scripts/embed.ts","scripts/embed.ts",""
"script","scripts/eval-pacr.ts","scripts/eval-pacr.ts",""
"script","scripts/eval.ts","scripts/eval.ts",""
"script","scripts/gen-constraints.ts","scripts/gen-constraints.ts",""
"script","scripts/lib/harness.ts","scripts/lib/harness.ts",""
"script","scripts/migrate-http.ts","scripts/migrate-http.ts",""
"script","scripts/model-eval.ts","scripts/model-eval.ts",""
"script","scripts/profile-run.ts","scripts/profile-run.ts",""
"script","scripts/record-openfda.ts","scripts/record-openfda.ts",""
"script","scripts/retention.ts","scripts/retention.ts",""
"script","scripts/run-sample.ts","scripts/run-sample.ts",""
"script","scripts/seed-sanford-benchmark.ts","scripts/seed-sanford-benchmark.ts",""
"script","scripts/test-adversarial.ts","scripts/test-adversarial.ts",""
"script","scripts/test-enterprise.ts","scripts/test-enterprise.ts",""
"script","scripts/with-secrets.ts","scripts/with-secrets.ts",""
"script","scripts/worker.ts","scripts/worker.ts",""
"test","tests/db/tier0.test.ts","tests/db/tier0.test.ts","20"
"test","tests/db/tier1.test.ts","tests/db/tier1.test.ts","33"
"test","tests/db/tier2.test.ts","tests/db/tier2.test.ts","17"
"test","tests/db/tier3.test.ts","tests/db/tier3.test.ts","17"
"test","tests/unit/cfn-placeholders.test.ts","tests/unit/cfn-placeholders.test.ts","3"
"test","tests/unit/enterprise-checks.test.ts","tests/unit/enterprise-checks.test.ts","0"
"test","tests/unit/match-quality.test.ts","tests/unit/match-quality.test.ts","36"
"test","tests/unit/openfda-replay.test.ts","tests/unit/openfda-replay.test.ts","1"
"test","tests/unit/pacr-regression.test.ts","tests/unit/pacr-regression.test.ts","26"
"test","tests/unit/pure-checks.test.ts","tests/unit/pure-checks.test.ts","0"
"test","tests/unit/tier0-units.test.ts","tests/unit/tier0-units.test.ts","32"
"test","tests/unit/tier1-units.test.ts","tests/unit/tier1-units.test.ts","11"
"test","tests/unit/tier2-units.test.ts","tests/unit/tier2-units.test.ts","35"
"provider","sap","src/lib/integrations/sap/odata.ts",""
"provider","mock","src/lib/integrations/sap/mock.ts",""
"provider","mock","src/lib/integrations/fx/providers.ts",""
"provider","fx-ecb","src/lib/integrations/fx/providers.ts",""
"provider","fx-http","src/lib/integrations/fx/providers.ts",""
"provider","salesforce","src/lib/integrations/salesforce/auth.ts",""
"provider","mock","src/lib/integrations/salesforce/mock.ts",""
"provider","salesforce","src/lib/integrations/salesforce/client.ts",""
"provider","api","src/lib/integrations/gpo/api.ts",""
"provider","file","src/lib/integrations/gpo/file.ts",""
"provider","mock","src/lib/integrations/gpo/mock.ts",""
"provider","file","src/lib/integrations/competitor-contracts/file.ts",""
"provider","mock","src/lib/integrations/competitor-contracts/mock.ts",""
"provider","documents-http","src/lib/integrations/documents/http.ts",""
"provider","mock","src/lib/integrations/documents/mock.ts",""
"provider","manual","src/lib/integrations/documents/manual.ts",""
"env","ALERTS_CRON","",""
"env","ALLOW_DEV_SIGNIN","",""
"env","ANALYTICS_CRON","",""
"env","ANALYTICS_STALE_MINUTES","",""
"env","APP_BASE_URL","",""
"env","AVATAX_ACCOUNT_ID","",""
"env","AVATAX_BASE_URL","",""
"env","AVATAX_COMPANY_CODE","",""
"env","AVATAX_ENV","",""
"env","AVATAX_FREIGHT_TAX_CODE","",""
"env","AVATAX_ITEM_TAX_CODE","",""
"env","AVATAX_LICENSE_KEY","",""
"env","AWS_REGION","",""
"env","BIDS_CRON","",""
"env","BIDS_TIMEOUT_MS","",""
"env","BIDS_USASPENDING","",""
"env","COMPANY_NAME","",""
"env","CRM_PUSH_MARGIN","",""
"env","CSP_REPORT_ONLY","",""
"env","DATABASE_ADAPTER","",""
"env","DATABASE_POOL_MAX","",""
"env","DATABASE_URL","",""
"env","DOCUMENT_STORAGE_DIR","",""
"env","DOPPLER_CONFIG","",""
"env","DOPPLER_PROJECT","",""
"env","EMBEDDINGS","",""
"env","EMBEDDING_MODEL","",""
"env","EMBEDDING_RETRIEVAL_K","",""
"env","EMBEDDING_TIMEOUT_MS","",""
"env","EMBED_REFRESH_BATCH","",""
"env","EMBED_REFRESH_CRON","",""
"env","FEEDS_RUN_ON_START","",""
"env","GOOGLE_DRIVE_FOLDER_ID","",""
"env","GOOGLE_SERVICE_ACCOUNT_JSON","",""
"env","GUDID_CACHE_TTL_DAYS","",""
"env","GUDID_REFRESH_BATCH","",""
"env","GUDID_REFRESH_CRON","",""
"env","INTEGRATIONS_ALLOW_MOCK","",""
"env","INTEGRATIONS_ENCRYPTION_KEY","",""
"env","INTEGRATION_FEED_DIR","",""
"env","JOBS_MAINTENANCE_SECONDS","",""
"env","JOBS_POOL_MAX","",""
"env","JOBS_SCHEMA","",""
"env","JOBS_WORKER","",""
"env","LLM_MODEL","",""
"env","LLM_SEND_ACCOUNT_NAME","",""
"env","LOG_FORMAT","",""
"env","LOG_LEVEL","",""
"env","LOG_SILENT","",""
"env","MAIL_FROM","",""
"env","METRICS_TOKEN","",""
"env","NEXT_PHASE","",""
"env","NEXT_RUNTIME","",""
"env","NODE_ENV","",""
"env","NOTIFY_DRY_RUN","",""
"env","OPENAI_API_KEY","",""
"env","OPENAI_BASE_URL","",""
"env","OPENFDA_API_KEY","",""
"env","OPENFDA_MAX_ATTEMPTS","",""
"env","OPENFDA_MEMO_SECONDS","",""
"env","OPENFDA_PACE_MS","",""
"env","OPENFDA_RETRY_BASE_MS","",""
"env","OPENFDA_RPM","",""
"env","PRISMA_LOG","",""
"env","PROGRESS_WRITE_MS","",""
"env","RETENTION_CRON","",""
"env","SAM_API_KEY","",""
"env","SAM_API_URL","",""
"env","SAM_MAX_PAGES","",""
"env","SAP_ODATA_BASE_URL","",""
"env","SECRETS_OVERRIDE","",""
"env","SECRETS_PROVIDER","",""
"env","SESSION_SECRET","",""
"env","SESSION_TTL_HOURS","",""
"env","SF_CLIENT_ID","",""
"env","SF_LOGIN_URL","",""
"env","SMTP_URL","",""
"env","SSO_AUTO_PROVISION","",""
"env","SSO_CLIENT_ID","",""
"env","SSO_CLIENT_SECRET","",""
"env","SSO_DEFAULT_ROLE","",""
"env","SSO_ISSUER","",""
"env","SSO_MODE","",""
"env","SSO_REDIRECT_URI","",""
"env","SSO_ROLE_CLAIM","",""
"env","SSO_ROLE_MAP","",""
"env","SSO_SCOPES","",""
"env","TAX_DRY_RUN","",""
"env","TAX_FREIGHT","",""
"env","TAX_TIMEOUT_MS","",""
"env","TEAMS_WEBHOOK_URL","",""
"env","USASPENDING_API_URL","",""
"env","VAULT_NAMESPACE","",""
"env","VAULT_TOKEN","",""
"env","VAULT_TOKEN_FILE","",""
"env","VITEST","",""
